fighter_id,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
2649,Shin,Haraguchi,167.64,155.0,172.72,1998-11-27,7,0,0,1.0
2647,Antoni,Hardonk,193.04,245.0,198.12,1976-02-05,8,6,0,0
2646,George,Hardwick,177.8,155.0,182.88,1996-12-06,12,2,0,0
2645,Dan,Hardy,182.88,170.0,187.96,1982-05-17,25,10,0,1.0
2644,Veronica,Hardy,162.56,125.0,162.56,1995-10-30,7,4,1,0
2643,Greg,Hardy,195.58,265.0,203.2,1988-07-28,7,5,0,1.0
2640,Scott,Harper,182.88,185.0,182.88,1972-04-14,12,7,0,0
2639,Josiah,Harrell,170.18,170.0,172.72,1998-11-13,7,0,0,0
2637,Gerald,Harris,180.34,185.0,195.58,1979-11-19,23,5,0,0
2636,Phil,Harris,162.56,125.0,165.1,1983-09-04,22,12,0,2.0
2635,Walt,Harris,195.58,250.0,195.58,1983-06-10,13,10,0,1.0
2632,Carlston,Harris,182.88,170.0,193.04,1987-07-09,19,5,0,0
2631,Collin,Hart,185.42,185.0,185.42,1989-10-12,6,3,1,0
2630,Dale,Hartt,177.8,155.0,175.26,1979-04-04,6,3,0,0
2628,Clay,Harvison,185.42,170.0,187.96,1980-09-25,13,6,0,0
2627,Hidehiko,Hasegawa,175.26,170.0,175.26,1978-07-13,19,20,6,0
2626,Chris,Haseman,180.34,205.0,180.34,1969-06-02,20,17,0,0
2625,Takayo,Hashi,162.56,135.0,162.56,1977-10-02,15,6,1,0
2623,Justin,Haskins,177.8,170.0,177.8,1979-08-30,7,6,0,0
2622,Hayder,Hassan,177.8,170.0,177.8,1982-10-20,6,3,0,0
2621,Ahmad,Hassanzada,185.42,155.0,190.5,1996-11-20,10,2,0,0
2620,Daiki,Hata,167.64,139.0,167.64,1982-08-24,17,11,7,0
2619,John,Hathaway,185.42,170.0,190.5,1987-07-23,17,2,0,0
2618,Phil,Hawes,182.88,185.0,195.58,1989-01-08,12,5,0,0
2617,Justin,Hawes,180.34,205.0,180.34,1979-01-13,6,9,0,0
2614,Tommy,Hayden,175.26,145.0,175.26,1986-03-11,11,3,0,0
2610,Josh,Haynes,175.26,170.0,175.26,1977-07-30,14,11,0,0
2609,Dustin,Hazelett,185.42,170.0,193.04,1986-04-29,12,7,0,0
2608,James,Head,185.42,170.0,185.42,1984-02-09,9,4,0,0
2607,Pat,Healy,182.88,155.0,182.88,1983-07-20,34,23,0,1.0
2606,Ryan,Healy,185.42,155.0,185.42,1983-07-20,25,14,1,0
2604,David,Heath,180.34,205.0,182.88,1976-02-10,18,7,0,0
2603,Chris,Heatherly,175.26,155.0,175.26,1987-11-24,9,4,0,1.0
2602,Jake,Hecht,182.88,170.0,185.42,1984-02-09,11,4,0,0
2601,Nick,Hein,167.64,155.0,167.64,1984-04-24,14,5,0,1.0
2600,Ian,Heinisch,180.34,185.0,182.88,1988-08-05,14,5,0,0
2599,Marcin,Held,175.26,155.0,180.34,1992-01-18,23,7,0,0
2598,Delson,Heleno,180.34,185.0,180.34,1977-11-16,29,10,0,0
2596,Elisha,Helsper,167.64,135.0,167.64,1983-02-06,0,4,0,0
2595,Dan,Henderson,180.34,185.0,187.96,1970-08-24,32,15,0,0
2594,Benson,Henderson,175.26,170.0,177.8,1983-11-16,24,7,0,0
2592,Josh,Hendricks,187.96,235.0,187.96,1976-08-28,19,11,0,1.0
2591,Johny,Hendricks,175.26,185.0,175.26,1983-09-12,18,8,0,0
2590,Cory,Hendricks,190.5,205.0,190.5,1988-05-10,3,1,0,0
2589,Luis,Henrique,187.96,243.0,187.96,1993-08-21,10,5,0,1.0
2588,Jose,Henrique,190.5,170.0,200.66,2002-05-23,5,1,0,0
2587,Diego,Henrique da Silva,187.96,185.0,187.96,1986-08-22,8,4,0,1.0
2586,Danny,Henry,182.88,145.0,185.42,1988-07-17,12,4,0,0
2585,Victor,Henry,170.18,135.0,172.72,1987-05-04,23,6,0,0
2583,Jai,Herbert,185.42,155.0,195.58,1988-05-13,12,5,1,0
2582,Ed,Herman,185.42,205.0,195.58,1980-10-02,27,16,0,1.0
2581,Dave,Herman,193.04,242.0,195.58,1984-10-03,22,6,0,0
2580,Jack,Hermansson,185.42,185.0,195.58,1988-06-10,23,8,0,0
2577,Ramiro,Hernandez,175.26,135.0,175.26,1986-07-22,19,9,0,0
2576,Alexander,Hernandez,175.26,145.0,182.88,1992-10-01,14,6,0,0
2575,Anthony,Hernandez,182.88,185.0,190.5,1993-10-18,11,2,0,1.0
2574,Nohelin,Hernandez,177.8,135.0,180.34,1994-03-01,9,4,0,0
2573,Carlos,Hernandez,172.72,125.0,170.18,1993-10-25,9,2,0,0
2570,Geane,Herrera,165.1,125.0,167.64,1990-05-27,9,3,0,0
2569,Alvaro,Herrera Mendoza,182.88,155.0,187.96,1990-05-14,9,6,0,0
2568,Felice,Herrig,162.56,115.0,165.1,1984-09-18,14,10,0,0
2567,Heath,Herring,193.04,250.0,198.12,1978-03-02,28,16,0,1.0
2565,Clint,Hester,187.96,205.0,195.58,1986-11-21,11,6,0,0
2563,Jimy,Hettes,175.26,145.0,180.34,1987-06-09,11,3,0,0
2562,Conor,Heun,177.8,155.0,177.8,1979-02-11,9,5,0,0
2561,Marcus,Hicks,167.64,155.0,162.56,1975-11-25,10,4,0,1.0
2560,Jay,Hieron,182.88,170.0,190.5,1976-07-29,23,7,0,0
2559,Brady,Hiestand,172.72,135.0,180.34,1999-04-30,8,2,0,0
2557,Jason,High,172.72,155.0,185.42,1981-10-12,21,6,0,0
2556,Richie,Hightower,172.72,170.0,172.72,1974-11-26,8,4,0,1.0
2554,Corey,Hill,193.04,155.0,203.2,1978-10-03,6,9,0,0
2552,Angela,Hill,160.02,115.0,162.56,1985-01-12,15,13,0,0
2551,Tyler,Hill,190.5,170.0,190.5,1991-08-10,8,2,0,0
2550,Jamahal,Hill,193.04,205.0,200.66,1991-05-19,12,1,0,1.0
2549,Kailan,Hill,185.42,185.0,195.58,1994-12-01,4,1,0,1.0
2548,Branden,Lee Hinkle,190.5,235.0,190.5,1973-07-29,17,11,0,1.0
2547,Hatsu,Hioki,180.34,145.0,185.42,1983-07-18,29,10,2,0
2546,Alan,Hiro,165.1,135.0,165.1,1986-04-04,14,5,4,0
2545,Kuniyoshi,Hironaka,177.8,168.0,177.8,1976-06-17,23,9,0,0
2544,Mizuto,Hirota,170.18,155.0,170.18,1981-05-05,18,10,2,0
2543,Yuji,Hisamatsu,177.8,185.0,177.8,1971-09-18,16,22,6,0
2542,Kwan,Ho Kwak,165.1,135.0,165.1,1989-06-18,9,2,0,0
2541,Matt,Hobar,177.8,135.0,177.8,1987-01-07,9,3,0,0
2540,Bobby,Hoffman,187.96,245.0,187.96,1968-10-28,36,10,1,2.0
2539,Chris,Hofmann,182.88,170.0,182.88,1989-11-18,9,2,0,0
2538,Sam,Hoger,187.96,205.0,187.96,1980-06-28,10,4,0,0
2537,Andrew,Holbrook,180.34,155.0,177.8,1986-02-06,12,3,0,0
2536,Sean,Holden,177.8,170.0,177.8,1984-09-17,5,2,0,0
2535,Chris,Holdsworth,180.34,135.0,180.34,1987-10-24,6,0,0,0
2534,Kevin,Holland,190.5,170.0,205.74,1992-11-05,25,10,0,1.0
2533,Roger,Hollett,180.34,205.0,180.34,1978-10-08,13,5,0,0
2532,Max,Holloway,180.34,145.0,175.26,1991-12-04,25,7,0,0
2531,Gabrielle,Holloway,160.02,145.0,160.02,1990-04-15,6,5,0,0
2530,Jeremie,Holloway,182.88,170.0,182.88,1984-09-29,8,3,0,0
2529,Holly,Holm,172.72,135.0,175.26,1981-10-17,15,7,0,0
2527,Joseph,Holmes,193.04,185.0,203.2,1995-07-04,8,4,0,0
2526,Kurt,Holobaugh,180.34,155.0,177.8,1986-09-08,21,7,0,1.0
2525,Paddy,Holohan,177.8,125.0,175.26,1988-05-03,12,2,1,0
2523,Mark,Holst,182.88,155.0,182.88,1985-08-14,12,6,0,0
2522,Scott,Holtzman,175.26,155.0,175.26,1983-09-30,14,6,0,0
2521,Sabah,Homasi,182.88,170.0,182.88,1988-10-19,11,8,0,0
2520,Mark,Hominick,172.72,145.0,172.72,1982-07-22,20,12,0,0
2519,Barb,Honchak,162.56,125.0,165.1,1979-08-30,10,4,0,0
2518,Chris,Honeycutt,177.8,170.0,185.42,1988-07-25,9,1,0,1.0
2517,JunYoung,Hong,172.72,145.0,175.26,1990-12-18,11,7,1,0
2516,SeongChan,Hong,170.18,155.0,175.26,1989-11-28,9,2,0,2.0
2515,Satoshi,Honma,185.42,205.0,185.42,1968-05-19,4,6,3,0
2513,Lorenzo,Hood,190.5,265.0,203.2,1989-03-02,14,5,0,1.0
2512,Dan,Hooker,182.88,155.0,190.5,1990-02-13,23,12,0,0
2511,Chase,Hooper,185.42,155.0,187.96,1999-09-13,12,3,1,0
2510,Darrell,Horcher,177.8,155.0,177.8,1987-07-28,13,4,0,0
2508,Yoshinori,Horie,172.72,145.0,177.8,1995-05-10,8,2,0,0
2507,Kyoji,Horiguchi,165.1,125.0,167.64,1990-10-12,19,2,0,0
2506,Yuma,Horiuchi,167.64,125.0,170.18,1997-09-22,9,5,0,0
2505,Jeremy,Horn,185.42,185.0,187.96,1975-08-25,91,22,5,1.0
2503,Chris,Horodecki,175.26,155.0,175.26,1987-09-24,21,7,1,1.0
2502,Jamey-Lyn,Horth,170.18,135.0,167.64,1990-03-30,6,0,0,0
2501,Matt,Horwich,185.42,185.0,185.42,1978-10-02,30,25,1,0
2500,John,Hosman,177.8,135.0,177.8,1980-11-13,18,8,1,0
2498,Jeff,Hougland,170.18,135.0,172.72,1978-08-02,10,6,0,0
2495,Brian,Houston,187.96,185.0,187.96,1981-04-26,4,6,0,0
2493,John,Howard,170.18,170.0,182.88,1983-03-01,24,13,0,0
2492,Shane,Howell,172.72,125.0,172.72,1983-11-28,13,10,0,0
2491,Hu,Yaozong,190.5,185.0,182.88,1995-04-07,3,3,0,0
2490,Carlos,Huachin,162.56,135.0,170.18,1996-06-04,10,5,1,0
2489,Brady,Huang,175.26,135.0,175.26,1992-12-16,11,2,0,0
2487,Austin,Hubbard,177.8,155.0,180.34,1991-12-22,16,7,0,0
2486,Collin,Huckbody,190.5,185.0,193.04,1994-09-29,8,2,0,0
2485,Alex,Huddleston,200.66,254.0,200.66,1986-08-11,6,2,0,0
2484,Roger,Huerta,175.26,155.0,177.8,1983-05-20,23,9,1,1.0
2482,Matt,Hughes,175.26,170.0,185.42,1973-10-13,45,9,0,0
2481,Mark,Hughes,175.26,205.0,175.26,1973-10-13,6,2,0,0
2480,Jeff,Hughes,187.96,250.0,195.58,1988-05-17,10,4,0,1.0
2479,Sam,Hughes,165.1,115.0,162.56,1992-06-28,8,5,0,0
2478,Victor,Hugo,170.18,135.0,180.34,1992-11-22,23,4,0,0
2477,David,Hulett,177.8,170.0,177.8,1980-09-07,22,10,0,0
2474,Harry,Hunsucker,187.96,205.0,190.5,1989-01-03,7,6,0,0
2473,Mark,Hunt,177.8,265.0,182.88,1974-03-23,13,14,1,1.0
2471,Adam,Hunter,185.42,185.0,185.42,1983-10-16,7,1,0,0
2470,Joe,Hurley,172.72,155.0,172.72,1978-06-24,12,5,0,0
2469,Solomon,Hutcherson,180.34,185.0,180.34,1972-08-31,11,7,0,1.0
2468,Young,Hwang,175.26,135.0,175.26,1988-09-02,8,5,0,0
2467,Al,Iaquinta,177.8,155.0,177.8,1987-04-30,14,7,1,0
2466,Khadis,Ibragimov,190.5,205.0,198.12,1995-05-21,8,4,0,0
2464,Dan,Ige,170.18,145.0,180.34,1991-08-06,17,7,0,0
2461,Fabiano,Iha,172.72,155.0,172.72,1970-07-28,9,5,0,0
2460,Seichi,Ikemoto,180.34,168.0,180.34,1975-08-24,21,19,5,0
2459,Mikhail,Iloukhine,175.26,205.0,175.26,1966-11-21,30,11,1,0
2458,Zelim,Imadaev,182.88,170.0,193.04,1995-01-25,8,3,0,0
2456,Masakazu,Imanari,162.56,139.0,162.56,1976-02-10,36,16,2,0
2455,Nassourdine,Imavov,190.5,185.0,190.5,1995-03-01,12,4,0,1.0
2454,Brad,Imes,200.66,265.0,200.66,1977-03-13,13,7,0,0
2453,Chris,Indich,177.8,170.0,177.8,1987-04-22,6,4,0,0
2451,Guto,Inocente,190.5,205.0,190.5,1986-05-29,7,4,0,0
2450,Enson,Inoue,177.8,210.0,177.8,1967-04-15,12,8,0,0
2449,Egan,Inoue,175.26,190.0,175.26,1965-07-04,13,8,0,0
2448,Katsuya,Inoue,175.26,168.0,175.26,1979-08-10,19,9,4,0
2447,Takeshi,Inoue,172.72,145.0,172.72,1980-03-18,23,10,0,0
2446,Naoki,Inoue,175.26,125.0,180.34,1997-06-14,11,1,0,0
2444,Jason,Ireland,175.26,161.0,175.26,1979-12-30,19,9,1,0
2443,James,Irvin,187.96,205.0,190.5,1978-09-12,17,10,0,2.0
2442,Eric,Irvin,172.72,155.0,172.72,1986-01-10,11,4,0,0
2440,Mitsuhiro,Ishida,167.64,154.0,167.64,1978-12-29,20,8,1,0
2439,Teruto,Ishihara,170.18,135.0,175.26,1991-07-23,10,7,2,0
2438,Satoshi,Ishii,180.34,240.0,180.34,1986-12-19,15,8,1,0
2436,Eiji,Ishikawa,177.8,170.0,177.8,1979-10-12,29,24,3,0
2435,Tokimitsu,Ishizawa,182.88,185.0,182.88,1968-08-05,1,5,1,0
2434,Damir,Ismagulov,177.8,155.0,187.96,1991-02-03,24,3,0,0
2433,Wallid,Ismail,170.18,205.0,170.18,1968-02-23,9,3,0,0
2432,Leandro,Issa,170.18,135.0,175.26,1983-09-19,13,6,0,0
2431,Blagoy,Ivanov,180.34,250.0,185.42,1986-10-09,19,6,0,1.0
2430,Anthony,Ivy,187.96,185.0,187.96,1990-01-23,8,4,0,0
2427,Yoislandy,Izquierdo,180.34,155.0,180.34,1984-01-09,10,4,0,0
2425,Yves,Jabouin,170.18,135.0,172.72,1979-05-30,20,11,0,0
2423,Eugene,Jackson,172.72,185.0,172.72,1966-09-23,15,9,1,0
2422,Quinton,Jackson,185.42,205.0,185.42,1978-06-20,37,12,0,0
2421,Jeremy,Jackson,177.8,170.0,177.8,1982-09-19,9,5,0,0
2420,Damon,Jackson,180.34,145.0,180.34,1988-08-08,22,6,1,1.0
2418,Mike,Jackson,187.96,170.0,187.96,1985-03-22,1,2,0,1.0
2417,Jason,Jackson,185.42,170.0,198.12,1990-10-30,7,2,0,0
2416,Montel,Jackson,177.8,135.0,190.5,1992-04-24,13,2,0,0
2414,Richard,Jacobi,193.04,260.0,190.5,1993-09-28,6,1,1,0
2413,Dustin,Jacoby,190.5,205.0,193.04,1988-04-04,19,7,1,0
2412,Justin,James,177.8,155.0,177.8,1976-11-08,13,7,0,0
2411,Nate,James,182.88,185.0,182.88,1978-05-29,14,8,1,0
2410,Virna,Jandiroba,160.02,115.0,162.56,1988-05-30,19,3,0,0
2409,Ryan,Janes,190.5,185.0,193.04,1981-08-22,10,3,0,0
2408,Josh,Janousek,180.34,185.0,180.34,1980-09-25,8,1,0,0
2407,Dave,Jansen,175.26,155.0,185.42,1979-08-21,20,4,0,0
2406,Jaime,Jara,185.42,205.0,185.42,1969-08-02,38,18,0,1.0
2404,Keith,Jardine,187.96,185.0,193.04,1975-10-31,17,11,2,0
2403,Brock,Jardine,180.34,170.0,180.34,1985-07-10,12,6,0,0
2401,Rony,Jason,170.18,145.0,185.42,1984-03-21,14,7,0,1.0
2400,Jasmine,Jasudavicius,170.18,125.0,172.72,1989-03-01,9,3,0,0
2398,Yazmin,Jauregui,160.02,115.0,162.56,1999-02-28,10,1,0,0
2397,Justin,Jaynes,170.18,145.0,172.72,1989-08-10,16,8,0,0
2396,Joanna,Jedrzejczyk,167.64,115.0,165.1,1987-08-18,16,5,0,0
2395,Aaron,Jeffery,187.96,185.0,185.42,1992-11-14,10,3,0,0
2393,Bubba,Jenkins,170.18,145.0,170.18,1988-02-05,11,4,0,0
2392,Adrienna,Jenkins,172.72,145.0,172.72,1981-07-22,19,6,0,0
2391,Brandon,Jenkins,182.88,155.0,180.34,1991-09-30,15,9,0,0
2390,Jack,Jenkins,170.18,145.0,172.72,1993-11-03,12,3,0,0
2388,Ryan,Jensen,185.42,185.0,193.04,1977-09-20,21,8,0,0
2387,Kyle,Jensen,175.26,170.0,175.26,1979-07-20,4,11,2,0
2386,Chan-Mi,Jeon,165.1,115.0,165.1,1997-08-28,5,2,0,0
2385,Maciej,Jewtuszko,182.88,155.0,182.88,1981-01-31,12,3,0,0
2384,Ronald,Jhun,180.34,170.0,180.34,1970-09-21,24,26,2,0
2383,Baergeng,Jieleyisi,175.26,135.0,180.34,1995-11-24,12,4,0,0
2381,Art,Jimmerson,185.42,196.0,185.42,1963-08-04,0,1,0,0
2380,Ryan,Jimmo,185.42,205.0,185.42,1981-11-27,19,5,0,0
2379,Jinensibieke,Asikeerbai,167.64,155.0,175.26,1988-07-10,36,11,0,0
2377,Sung,Bin Jo,182.88,145.0,182.88,1992-07-17,9,1,0,0
2376,Carls,John De Tomas,165.1,125.0,180.34,1996-08-28,6,2,0,0
2375,Phil,Johns,157.48000000000002,170.0,157.48000000000002,1968-10-22,30,14,1,0
2374,Brett,Johns,170.18,135.0,180.34,1992-02-21,17,2,0,0
2373,Miles,Johns,170.18,135.0,167.64,1994-03-30,14,2,0,0
2372,Anthony,Johnson,187.96,205.0,198.12,1984-03-06,22,6,0,0
2371,DaMarques,Johnson,185.42,170.0,190.5,1982-06-28,15,15,0,0
2367,Tony,Johnson,187.96,205.0,193.04,1983-05-02,7,2,0,0
2366,Lavar,Johnson,193.04,240.0,208.28,1977-06-11,18,10,0,0
2365,Demetrious,Johnson,160.02,125.0,167.64,1986-08-13,27,3,1,0
2364,Michael,Johnson,177.8,155.0,185.42,1986-06-04,22,19,0,0
2362,Kajan,Johnson,180.34,155.0,190.5,1984-04-21,23,13,1,0
2361,Dashon,Johnson,170.18,145.0,170.18,1988-01-25,9,2,0,0
2360,Timothy,Johnson,190.5,265.0,195.58,1985-03-13,12,4,0,0
2358,Jordan,Johnson,187.96,205.0,200.66,1988-11-18,10,0,0,0
2357,Taylor,Johnson,182.88,185.0,187.96,1990-11-09,5,1,0,0
2356,Chad,Johnson,187.96,230.0,203.2,1986-07-22,6,2,0,0
2355,Jose,Johnson,182.88,135.0,180.34,1995-05-20,15,8,0,0
2354,Charles,Johnson,175.26,125.0,177.8,1991-01-10,13,5,0,0
2352,Liana,Jojua,162.56,125.0,157.48,1995-03-22,8,5,0,0
2351,Daniel,Jolly,185.42,205.0,190.5,1984-09-03,5,3,0,0
2350,Paul,Jones,175.26,199.0,175.26,1963-06-16,11,1,1,0
2349,Jon,Jones,193.04,248.0,213.36,1987-07-19,27,1,0,1.0
2348,Nathan,Jones,210.82,345.0,210.82,1970-08-21,0,1,0,0
2347,Marcus,Jones,198.12,265.0,198.12,1973-08-15,4,2,0,0
2344,Tito,Jones,172.72,145.0,172.72,1981-07-31,11,8,0,0
2342,Justin,Jones,180.34,185.0,180.34,1987-09-06,9,2,0,0
2339,Chris,Jones,175.26,149.0,175.26,1981-11-16,10,5,0,0
2337,Jamelle,Jones,182.88,205.0,190.5,1988-01-31,7,5,0,0
2336,Antonio,Jones,180.34,185.0,180.34,1985-04-12,6,1,0,0
2335,Trevin,Jones,170.18,135.0,177.8,1990-08-04,13,10,0,1.0
2334,Mason,Jones,177.8,155.0,187.96,1995-04-26,11,2,0,1.0
2332,Jacobi,Jones,175.26,155.0,182.88,1996-05-24,6,2,0,0
2331,Jocelyn,Jones-Lybarger,170.18,115.0,162.56,1985-10-04,6,4,0,0
2330,Kevin,Jordan,190.5,245.0,190.5,1970-12-31,11,9,0,0
2329,Joe,Jordan,167.64,155.0,167.64,1978-07-27,49,14,2,0
2328,Shawn,Jordan,182.88,260.0,190.5,1984-10-21,19,8,0,0
2327,Ivan,Jorge,175.26,155.0,185.42,1980-11-07,27,7,0,0
2326,Scott,Jorgensen,165.1,135.0,167.64,1982-09-17,15,12,0,0
2324,Dwight,Joseph,167.64,135.0,167.64,1989-08-16,5,0,0,0
2323,Jeff,Joslin,182.88,170.0,182.88,1975-04-30,5,3,0,0
2322,Krzysztof,Jotko,185.42,185.0,195.58,1989-08-19,24,6,0,0
2321,Alan,Jouban,182.88,170.0,185.42,1981-11-25,17,7,0,0
2320,Charles,Jourdain,175.26,145.0,175.26,1995-11-27,15,6,1,0
2319,Kevin,Jousset,187.96,170.0,190.5,1993-05-02,9,2,0,0
2318,Mike,Joy,167.64,155.0,167.64,1985-07-18,11,8,0,0
2317,Dustin,Joynson,198.12,244.0,198.12,1985-10-14,5,0,0,1.0
2315,Jesse,Juarez,185.42,170.0,185.42,1981-05-08,23,12,0,0
2314,Anshul,Jubli,182.88,155.0,175.26,1995-01-13,7,0,0,0
2313,Carli,Judice,170.18,125.0,172.72,1999-03-02,3,1,0,0
2311,Luke,Jumeau,180.34,170.0,182.88,1988-02-12,13,5,0,0
2310,Bu-Kyung,Jung,170.18,154.0,170.18,1978-05-26,0,4,0,0
2309,Chan,Sung Jung,170.18,145.0,182.88,1987-03-17,17,8,0,0
2308,Young,Sam Jung,172.72,139.0,172.72,1985-10-27,4,8,0,0
2307,Da,Woon Jung,193.04,205.0,198.12,1993-12-07,15,5,1,0
2306,Scott,Junk,185.42,265.0,185.42,1978-12-17,8,3,1,1.0
2305,Myles,Jury,177.8,145.0,185.42,1988-10-31,17,4,0,0
2304,Cristiane,Justino,172.72,145.0,172.72,1985-07-09,21,2,0,1.0
2302,Emily,Kagan,160.02,115.0,160.02,1981-07-14,3,3,0,0
2301,Oron,Kahlon,172.72,135.0,177.8,1984-11-04,16,1,0,0
2299,Sirwan,Kakai,165.1,135.0,165.1,1989-10-03,12,5,0,0
2298,Saidyokub,Kakhramonov,172.72,135.0,175.26,1995-11-14,10,3,0,0
2295,Kai,Kamaka,170.18,145.0,175.26,1995-01-05,8,4,1,0
2294,Shuya,Kamikubo,165.1,135.0,172.72,1993-04-12,13,2,1,0
2293,Martin,Kampmann,182.88,170.0,182.88,1982-04-17,20,7,0,0
2292,Koya,Kanda,175.26,145.0,190.5,1995-12-20,12,5,0,0
2291,Bharat,Kandare,170.18,135.0,182.88,1987-06-20,5,3,0,0
2290,Hiromitsu,Kanehara,177.8,200.0,177.8,1970-10-05,19,27,5,0
2289,Masanori,Kanehara,170.18,135.0,170.18,1982-11-19,26,12,5,0
2287,Denis,Kang,180.34,185.0,195.58,1977-09-17,35,16,2,2.0
2286,Kyung,Ho Kang,175.26,135.0,185.42,1987-09-09,19,9,0,1.0
2285,Manel,Kape,165.1,125.0,172.72,1993-11-14,19,6,0,0
2284,David,Kaplan,170.18,155.0,170.18,1979-11-16,3,4,0,0
2283,Kai,Kara-France,162.56,125.0,175.26,1993-03-26,24,11,0,1.0
2282,Georgi,Karakhanyan,172.72,145.0,172.72,1985-05-29,26,7,1,0
2281,Alex,Karalexis,172.72,155.0,167.64,1977-09-20,10,6,0,0
2280,Ernesta,Kareckaite,175.26,125.0,180.34,1998-07-05,5,0,1,0
2279,Impa,Kasanganay,180.34,170.0,190.5,1994-01-17,9,2,0,0
2278,Jinnosuke,Kashimura,170.18,155.0,180.34,2001-08-12,4,2,0,0
2277,Nadia,Kassem,165.1,125.0,167.64,1995-11-15,5,2,0,0
2276,Yusuke,Kasuya,170.18,155.0,170.18,1989-11-16,9,3,0,0
2274,Hisaki,Kato,182.88,185.0,182.88,1982-09-17,8,2,0,0
2273,Brad,Katona,167.64,135.0,162.56,1991-12-19,15,2,0,0
2272,Calvin,Kattar,180.34,145.0,182.88,1988-03-26,23,7,0,0
2271,Sarah,Kaufman,165.1,135.0,167.64,1985-09-20,18,4,0,1.0
2270,Yusuke,Kawaguchi,182.88,255.0,182.88,1980-08-14,18,12,0,0
2269,Canaan,Kawaihae,182.88,145.0,180.34,1997-08-26,6,2,0,1.0
2268,Tatsuya,Kawajiri,170.18,145.0,175.26,1978-05-08,36,11,2,0
2267,Ryo,Kawamura,180.34,205.0,180.34,1981-06-29,18,9,4,0
2265,Toshiomi,Kazama,170.18,135.0,175.26,1997-05-15,10,4,0,0
2264,Julie,Kedzie,165.1,135.0,165.1,1981-03-18,16,13,0,0
2263,Ryan,Keenan,177.8,170.0,177.8,1985-06-15,6,2,0,0
2262,CJ,Keith,182.88,155.0,182.88,1986-08-09,8,4,0,0
2261,Chris,Kelades,170.18,125.0,172.72,1981-02-21,9,3,0,0
2260,Brian,Kelleher,167.64,135.0,167.64,1986-08-19,24,14,0,0
2259,Mayana,Kellem,165.1,135.0,165.1,1981-07-07,7,1,0,0
2258,Tony,Kelley,175.26,135.0,177.8,1987-01-21,8,3,0,0
2257,Paul,Kelly,175.26,155.0,177.8,1984-09-12,14,5,0,0
2256,John,Kelly,175.26,170.0,175.26,1978-08-02,5,4,0,0
2255,Daniel,Kelly,182.88,185.0,177.8,1977-10-31,13,4,0,0
2254,Tim,Kennedy,180.34,185.0,187.96,1979-09-01,18,6,0,0
2253,Steve,Kennedy,180.34,170.0,180.34,1983-03-07,24,8,0,0
2252,Jeremy,Kennedy,180.34,145.0,180.34,1992-09-16,11,1,0,0
2250,Casey,Kenney,170.18,135.0,172.72,1991-03-20,16,4,1,0
2249,Maimaitituoheti,Keremuaili,167.64,135.0,167.64,1991-03-18,26,11,0,0
2247,Mark,Kerr,190.5,266.0,190.5,1968-12-21,15,11,0,1.0
2246,Will,Kerr,177.8,155.0,175.26,1982-10-21,9,3,0,0
2244,Rustam,Khabilov,172.72,155.0,185.42,1986-11-04,24,4,0,0
2243,Adam,Khaliev,182.88,170.0,182.88,1984-04-16,6,0,0,0
2242,Sergey,Khandozhko,185.42,170.0,187.96,1992-05-19,28,6,1,0
2241,Sergei,Kharitonov,182.88,245.0,182.88,1980-08-18,26,6,0,0
2240,Alfred,Khashakyan,172.72,135.0,177.8,1988-07-17,8,3,0,0
2239,Aliaskhab,Khizriev,175.26,185.0,187.96,1990-08-24,14,0,0,0
2238,WonBin,Ki,180.34,155.0,185.42,1991-02-11,17,9,0,0
2237,Pannie,Kianzad,170.18,135.0,167.64,1991-12-08,17,7,0,0
2236,Akira,Kikuchi,172.72,155.0,172.72,1978-07-23,16,4,0,0
2235,Katsunori,Kikuno,172.72,145.0,167.64,1981-10-31,24,8,2,0
2234,Sanae,Kikuta,175.26,200.0,175.26,1971-09-10,31,9,3,1.0
2233,Jacob,Kilburn,175.26,145.0,182.88,1995-06-28,8,4,0,0
2232,Dong,Hyun Kim,187.96,170.0,193.04,1981-11-17,22,4,1,1.0
2227,Min,Soo Kim,185.42,255.0,185.42,1975-01-22,3,7,0,0
2226,Jong,Man Kim,170.18,139.0,170.18,1978-03-03,23,11,3,1.0
2225,Ji,Yeon Kim,170.18,125.0,182.88,1989-10-18,9,7,2,0
2224,MinWoo,Kim,172.72,135.0,182.88,1993-07-21,10,2,0,0
2223,HanSeul,Kim,185.42,170.0,187.96,1990-06-19,13,5,0,0
2222,KyeungPyo,Kim,175.26,155.0,180.34,1992-01-29,11,4,0,0
2221,Sangwook,Kim,182.88,155.0,182.88,1993-10-17,9,3,0,0
2220,SangWon,Kim,175.26,145.0,175.26,1993-09-01,10,6,1,0
2218,Jeremy,Kimball,182.88,205.0,182.88,1991-01-03,15,8,0,0
2217,Rob,Kimmons,177.8,185.0,185.42,1981-01-30,25,9,0,0
2216,Dustin,Kimura,170.18,135.0,180.34,1989-05-21,11,3,0,0
2215,Taiei,Kin,180.34,185.0,180.34,1970-07-08,6,3,0,0
2214,Mike,King,190.5,185.0,190.5,1983-08-04,5,1,0,0
