fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,event_name,event_date,event_city,event_state,event_country,fight_stat_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fighter_f_name,fighter_l_name,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq
4276,414,Fernando Portella,2807.0,3420.0,2807.0,3,F,Heavyweight,M,Submission,Rear Naked Choke,1,2:08,UFC Fight Night: Brunson vs. Machida,2017-10-28,Sao Paulo,Sao Paulo,Brazil,8551,3420.0,0.0,10.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0:00,Christian,Colombo,195.58,265.0,195.58,1980-07-01,8,3,1,0.0
3865,378,Fernando Portella,2589.0,3420.0,2589.0,3,F,Heavyweight,M,Submission,Guillotine Choke On Ground,3,2:12,UFC Fight Night: Bader vs. Nogueira,2016-11-19,Sao Paulo,Sao Paulo,Brazil,7729,3420.0,0.0,43.0,32.0,14.0,3.0,0.0,0.0,0.0,0.0,0:00,Christian,Colombo,195.58,265.0,195.58,1980-07-01,8,3,1,0.0
4272,413,Leon Roberts,1205.0,119.0,1205.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Cerrone vs. Till,2017-10-21,Gdansk,Gdansk,Poland,8543,119.0,0.0,60.0,17.0,60.0,17.0,0.0,0.0,0.0,0.0,0:22,Jonathan,Wilson,187.96,205.0,190.5,1987-07-17,7,3,0,0.0
3807,373,Herb Dean,119.0,3324.0,3324.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Portland,Oregon,USA,7614,119.0,0.0,80.0,32.0,78.0,30.0,0.0,0.0,0.0,0.0,0:24,Jonathan,Wilson,187.96,205.0,190.5,1987-07-17,7,3,0,0.0
3635,358,Mike Beltran,119.0,3320.0,3320.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:11,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Los Angeles,California,USA,7270,119.0,1.0,102.0,71.0,97.0,66.0,1.0,1.0,0.0,0.0,1:22,Jonathan,Wilson,187.96,205.0,190.5,1987-07-17,7,3,0,0.0
3304,330,John McCarthy,3244.0,119.0,119.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:50,UFC Fight Night: Teixeira vs Saint Preux,2015-08-08,Nashville,Tennessee,USA,6607,119.0,1.0,8.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0:13,Jonathan,Wilson,187.96,205.0,190.5,1987-07-17,7,3,0,0.0
4271,413,Piotr Michalak,2599.0,2650.0,2599.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Cerrone vs. Till,2017-10-21,Gdansk,Gdansk,Poland,8542,2599.0,0.0,137.0,59.0,89.0,19.0,10.0,3.0,1.0,0.0,7:25,Marcin,Held,175.26,155.0,180.34,1992-01-18,23,7,0,0.0
4083,397,Bobby Rehman,2599.0,2678.0,2678.0,3,F,Lightweight,M,KO/TKO,Knee to Head At Distance,3,0:07,UFC Fight Night: Gustafsson vs. Teixeira,2017-05-28,Stockholm,Stockholm,Sweden,8166,2599.0,0.0,103.0,62.0,66.0,31.0,4.0,4.0,1.0,0.0,7:20,Marcin,Held,175.26,155.0,180.34,1992-01-18,23,7,0,0.0
3956,385,Herb Dean,2102.0,2599.0,2102.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Phoenix,Arizona,USA,7911,2599.0,0.0,90.0,32.0,78.0,23.0,5.0,5.0,0.0,0.0,8:11,Marcin,Held,175.26,155.0,180.34,1992-01-18,23,7,0,0.0
3839,375,Mario Yamasaki,870.0,2599.0,870.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,Mexico City,Distrito Federal,Mexico,7677,2599.0,0.0,112.0,57.0,82.0,30.0,2.0,0.0,1.0,0.0,0:18,Marcin,Held,175.26,155.0,180.34,1992-01-18,23,7,0,0.0
4259,412,Jason Herzog,2785.0,3712.0,3712.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,UFC 216: Ferguson vs. Lee,2017-10-07,Las Vegas,Nevada,USA,8518,2785.0,0.0,124.0,89.0,58.0,27.0,15.0,0.0,0.0,0.0,10:10,Pearl,Gonzalez,162.56,115.0,162.56,1986-08-12,6,3,0,0.0
4043,393,Keith Peterson,3584.0,2785.0,3584.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,3,3:45,UFC 210: Cormier vs. Johnson 2,2017-04-08,Buffalo,New York,USA,8085,2785.0,0.0,118.0,43.0,112.0,37.0,3.0,2.0,1.0,0.0,1:17,Pearl,Gonzalez,162.56,115.0,162.56,1986-08-12,6,3,0,0.0
4258,412,Chris Tognoni,782.0,3808.0,782.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,UFC 216: Ferguson vs. Lee,2017-10-07,Las Vegas,Nevada,USA,8515,3808.0,0.0,120.0,45.0,109.0,34.0,1.0,1.0,0.0,0.0,0:12,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
4095,398,Osiris Maia,3808.0,2997.0,2997.0,3,F,Flyweight,M,KO/TKO,"to    
      Referee stoppage between rounds",2,5:00,UFC 212: Aldo vs. Holloway,2017-06-03,Rio de Janeiro,Rio de Janeiro,Brazil,8190,3808.0,0.0,43.0,19.0,40.0,16.0,0.0,0.0,0.0,0.0,1:54,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
3833,375,Miguel Jimenez,3808.0,592.0,592.0,3,F,Catch Weight,M,Submission,Heel Hook On Ground,1,1:37,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,Mexico City,Distrito Federal,Mexico,7666,3808.0,0.0,9.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0:00,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
3660,360,Mark Smith,3808.0,247.0,3808.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,3:04,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Las Vegas,Nevada,USA,7320,3808.0,1.0,60.0,31.0,48.0,20.0,0.0,0.0,1.0,0.0,0:24,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
3408,339,Steve Perceval,1469.0,3808.0,3808.0,3,F,Bantamweight,M,Decision,Split,3,5:00,UFC Fight Night: Henderson vs Masvidal,2015-11-28,Seoul,Seoul,South Korea,6815,3808.0,0.0,108.0,44.0,90.0,30.0,1.0,1.0,0.0,0.0,0:02,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
2931,297,Herb Dean,3808.0,263.0,3808.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,UFC 180: Werdum vs Hunt,2014-11-15,Mexico City,Distrito Federal,Mexico,5862,3808.0,0.0,104.0,70.0,62.0,31.0,4.0,1.0,0.0,1.0,5:48,Marco,Beltran,172.72,125.0,175.26,1986-05-18,8,6,0,0.0
4253,411,Steve Perceval,2795.0,1945.0,1945.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:30,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,Saitama,Saitama,Japan,8506,2795.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0:00,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
4125,400,Marc Goddard,2795.0,347.0,347.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,1:12,UFC Fight Night: Holm vs. Correia,2017-06-17,Kallang,Kallang,Singapore,8250,2795.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0:00,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
3683,362,Mark Smith,1693.0,2795.0,1693.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,2:18,UFC 200: Tate vs Nunes,2016-07-09,Las Vegas,Nevada,USA,7365,2795.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0:00,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
3285,328,Herb Dean,2102.0,2795.0,2102.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,2:37,UFC on FOX: Dillashaw vs. Barao II,2015-07-25,Chicago,Illinois,USA,6569,2795.0,0.0,24.0,7.0,24.0,7.0,0.0,0.0,0.0,0.0,0:00,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
2864,290,Steve Perceval,2305.0,2795.0,2305.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:32,UFC Fight Night: Hunt vs Nelson,2014-09-20,Saitama,Saitama,Japan,5727,2795.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
2647,270,Herb Dean,2795.0,297.0,2795.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 172: Jones vs Teixeira,2014-04-26,Baltimore,Maryland,USA,5294,2795.0,0.0,263.0,153.0,240.0,130.0,0.0,0.0,0.0,1.0,3:52,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
2191,229,Marc Goddard,2795.0,870.0,870.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC on FUEL TV: Silva vs. Stann,2013-03-02,Saitama,Saitama,Japan,4382,2795.0,0.0,180.0,81.0,180.0,81.0,0.0,0.0,0.0,0.0,0:03,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
2071,218,Steve Perceval,2795.0,3298.0,2795.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Macao: Franklin vs Le,2012-11-10,Macau,Macau,China,4142,2795.0,1.0,175.0,88.0,140.0,54.0,2.0,1.0,0.0,0.0,4:21,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
1850,198,Leon Roberts,2795.0,1657.0,2795.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,2:21,UFC 144: Edgar vs Henderson,2012-02-25,Saitama,Saitama,Japan,3700,2795.0,0.0,156.0,95.0,107.0,48.0,0.0,0.0,0.0,0.0,0:26,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
1696,183,Mario Yamasaki,3221.0,2795.0,3221.0,3,F,Lightweight,M,Submission,Armbar From Bottom,1,4:27,UFC 135: Jones vs Rampage,2011-09-24,Denver,Colorado,USA,3391,2795.0,0.0,25.0,6.0,23.0,4.0,1.0,0.0,0.0,0.0,0:37,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
1507,166,Josh Rosenthal,2702.0,2795.0,2702.0,3,F,Lightweight,M,Submission,Guillotine Choke From Bottom Half Guard,2,4:27,UFC 125: Resolution,2011-01-01,Las Vegas,Nevada,USA,3013,2795.0,0.0,81.0,14.0,81.0,14.0,0.0,0.0,0.0,0.0,0:32,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
1393,155,Jason Herzog,2722.0,2795.0,2795.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:04,UFC Live: Jones vs Matyushenko,2010-08-01,San Diego,California,USA,2785,2795.0,1.0,15.0,5.0,15.0,5.0,0.0,0.0,0.0,0.0,0:04,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
1322,148,Mario Yamasaki,2969.0,2795.0,2969.0,3,F,Lightweight,M,Submission,Rear Naked Choke,3,2:52,UFC Fight Night: Florian vs Gomi,2010-03-31,Charlotte,North Carolina,USA,2643,2795.0,0.0,116.0,20.0,116.0,20.0,1.0,0.0,0.0,0.0,0:08,Takanori,Gomi,170.18,155.0,177.8,1978-09-22,35,14,0,1.0
4252,411,Greg Kleynjans,892.0,3320.0,892.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,4:45,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,Saitama,Saitama,Japan,8503,3320.0,0.0,46.0,21.0,45.0,20.0,1.0,0.0,0.0,0.0,0:32,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
4114,399,Mark Craig,3324.0,3320.0,3324.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head In Clinch,1,0:22,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Auckland,Auckland,New Zealand,8227,3320.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0:00,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
3962,386,Tom Johnson,3320.0,2358.0,2358.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,UFC on FOX: Shevchenko vs. Pena,2017-01-28,Denver,Colorado,USA,7924,3320.0,0.0,53.0,30.0,43.0,22.0,0.0,0.0,0.0,0.0,0:20,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
3932,383,Mike Beltran,3320.0,3362.0,3362.0,3,F,Light Heavyweight,M,Submission,Armbar From Bottom Guard,2,1:59,UFC on FOX: VanZant vs. Waterson,2016-12-17,Sacramento,California,USA,7864,3320.0,0.0,33.0,23.0,24.0,16.0,3.0,1.0,0.0,0.0,3:21,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
3812,373,John McCarthy,3320.0,3465.0,3320.0,3,F,Light Heavyweight,M,Submission,Armbar From Back Control,2,4:43,UFC Fight Night: Lineker vs. Dodson,2016-10-01,Portland,Oregon,USA,7624,3320.0,0.0,85.0,53.0,76.0,44.0,0.0,0.0,1.0,1.0,2:53,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
3635,358,Mike Beltran,119.0,3320.0,3320.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:11,UFC 199: Rockhold vs. Bisping 2,2016-06-04,Los Angeles,California,USA,7269,3320.0,0.0,153.0,97.0,136.0,81.0,0.0,0.0,0.0,1.0,1:31,Henrique,da Silva,190.5,205.0,193.04,1989-09-01,14,5,0,0.0
4248,411,Steve Perceval,2184.0,2386.0,2184.0,3,F,Women's Strawweight,F,Decision,Split,3,5:00,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,Saitama,Saitama,Japan,8495,2386.0,0.0,344.0,99.0,340.0,95.0,0.0,0.0,0.0,0.0,0:00,Chan-Mi,Jeon,165.1,115.0,165.1,1997-08-28,5,2,0,0.0
4107,399,Neil Swailes,4049.0,2386.0,4049.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,UFC Fight Night: Lewis vs. Hunt,2017-06-10,Auckland,Auckland,New Zealand,8213,2386.0,0.0,252.0,93.0,250.0,92.0,0.0,0.0,0.0,0.0,0:02,Chan-Mi,Jeon,165.1,115.0,165.1,1997-08-28,5,2,0,0.0
4246,411,Greg Kleynjans,4100.0,2018.0,4100.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,Saitama,Saitama,Japan,8491,2018.0,0.0,133.0,43.0,133.0,43.0,0.0,0.0,0.0,0.0,0:00,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
3747,367,John McCarthy,2018.0,1240.0,1240.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,3:38,UFC 202: Diaz vs. McGregor 2,2016-08-20,Las Vegas,Nevada,USA,7494,2018.0,0.0,29.0,8.0,29.0,8.0,0.0,0.0,0.0,0.0,0:00,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
3162,317,Steve Perceval,2018.0,1915.0,1915.0,3,F,Welterweight,M,KO/TKO,Punches to   From Back Control,2,1:24,UFC Fight Night: Edgar vs Faber,2015-05-16,Manila,Manila,Philippines,6324,2018.0,0.0,36.0,15.0,36.0,15.0,0.0,0.0,0.0,0.0,0:32,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
2857,290,Leon Roberts,2018.0,808.0,2018.0,3,F,Welterweight,M,KO/TKO,Elbows to Head In Clinch,1,1:18,UFC Fight Night: Hunt vs Nelson,2014-09-20,Saitama,Saitama,Japan,5714,2018.0,1.0,18.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,0:12,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
2514,257,Leon Roberts,901.0,2018.0,901.0,5,F,Welterweight,M,Decision,Unanimous,5,5:00,UFC Fight Night: Saffiedine vs Lim,2014-01-04,Singapore,Singapore,Singapore,5027,2018.0,0.0,282.0,126.0,277.0,122.0,0.0,0.0,1.0,0.0,0:19,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
2364,244,Rob Hinds,2167.0,2018.0,2018.0,3,F,Welterweight,M,KO/TKO,Knee to Head At Distance,1,3:58,UFC 164: Henderson vs Pettis 2,2013-08-31,Milwaukee,Wisconsin,USA,4727,2018.0,2.0,75.0,26.0,75.0,26.0,1.0,1.0,0.0,0.0,0:13,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
2184,229,Thomas Fan,2698.0,2018.0,2018.0,3,F,Welterweight,M,KO/TKO,Knee to Head At Distance,2,4:00,UFC on FUEL TV: Silva vs. Stann,2013-03-02,Saitama,Saitama,Japan,4367,2018.0,1.0,135.0,63.0,134.0,62.0,0.0,0.0,0.0,0.0,0:02,Hyun,Gyu Lim,190.5,170.0,195.58,1985-01-16,13,7,1,0.0
4240,410,Keith Peterson,2080.0,3960.0,2080.0,3,F,Heavyweight,M,Decision,Split,3,5:00,UFC Fight Night: Rockhold vs. Branch,2017-09-16,Pittsburgh,Pennsylvania,USA,8479,3960.0,0.0,84.0,37.0,84.0,37.0,0.0,0.0,0.0,0.0,0:00,Azunna,Anyanwu,185.42,251.0,185.42,1981-08-05,14,5,0,0.0
4236,410,Keith Peterson,900.0,3616.0,3616.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,4:55,UFC Fight Night: Rockhold vs. Branch,2017-09-16,Pittsburgh,Pennsylvania,USA,8472,900.0,0.0,99.0,39.0,92.0,35.0,2.0,1.0,0.0,0.0,1:03,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
3913,382,Yves Lavigne,900.0,2244.0,2244.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 206: Holloway vs. Pettis,2016-12-10,Toronto,Ontario,Canada,7826,900.0,0.0,100.0,43.0,72.0,19.0,2.0,0.0,0.0,0.0,0:00,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
3653,359,John McCarthy,900.0,692.0,900.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Fight Night: MacDonald vs Thompson,2016-06-18,Ottawa,Ontario,Canada,7306,900.0,0.0,160.0,75.0,132.0,48.0,2.0,1.0,0.0,0.0,3:21,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
3539,350,Yves Lavigne,900.0,888.0,900.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,4:31,UFC 196: McGregor vs Diaz,2016-03-05,Las Vegas,Nevada,USA,7078,900.0,0.0,56.0,31.0,35.0,20.0,0.0,0.0,0.0,1.0,2:21,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
2890,293,Herb Dean,900.0,3023.0,3023.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Fight Night: MacDonald vs Saffiedine,2014-10-04,Halifax,Nova Scotia,Canada,5780,900.0,1.0,77.0,45.0,50.0,29.0,16.0,6.0,0.0,1.0,7:19,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
2712,276,Jerin Valel,900.0,719.0,900.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,4:57,UFC 174: Johnson vs Bagautinov,2014-06-14,Vancouver,British Columbia,Canada,5424,900.0,0.0,45.0,29.0,24.0,10.0,3.0,2.0,0.0,0.0,3:41,Jason,Saggo,180.34,155.0,180.34,1985-11-23,12,4,0,0.0
4227,409,Jerin Valel,3445.0,152.0,152.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,2,4:36,UFC 215: Nunes vs Shevchenko 2,2017-09-09,Edmonton,Alberta,Canada,8454,3445.0,0.0,90.0,34.0,83.0,28.0,4.0,0.0,0.0,0.0,0:26,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
3667,360,John McCarthy,3154.0,3445.0,3154.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,0:25,UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,Las Vegas,Nevada,USA,7333,3445.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
3104,312,Dan Miragliotta,3478.0,3445.0,3478.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC Fight Night: Mendes vs Lamas,2015-04-04,Fairfax,Virginia,USA,6207,3445.0,0.0,141.0,81.0,120.0,65.0,4.0,0.0,0.0,0.0,2:36,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
2670,272,Jason Herzog,2467.0,3445.0,3445.0,3,F,Lightweight,M,Submission,"D'Arce Choke From Bottom
      Technical Submission",2,0:57,UFC 173: Barao vs Dillashaw,2014-05-24,Las Vegas,Nevada,USA,5339,3445.0,0.0,34.0,20.0,21.0,8.0,0.0,0.0,1.0,0.0,0:10,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
2291,238,Jerin Valel,3445.0,1907.0,3445.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,UFC 161: Evans vs Henderson,2013-06-15,Winnipeg,Manitoba,Canada,4582,3445.0,0.0,188.0,118.0,105.0,41.0,1.0,0.0,0.0,1.0,2:27,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
1994,211,Josh Rosenthal,3445.0,2158.0,2158.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC 149: Faber vs Barao,2012-07-21,Calgary,Alberta,Canada,3988,3445.0,0.0,52.0,29.0,24.0,6.0,8.0,3.0,1.0,1.0,4:26,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
1774,191,John McCarthy,3445.0,3469.0,3469.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,2,4:36,UFC 140: Jones vs Machida,2011-12-10,Toronto,Ontario,Canada,3548,3445.0,0.0,139.0,25.0,131.0,17.0,3.0,0.0,0.0,0.0,0:16,Mitch,Clarke,177.8,155.0,185.42,1985-11-24,11,5,0,0.0
4225,409,John McCarthy,2362.0,1828.0,2362.0,3,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,3,0:49,UFC 215: Nunes vs Shevchenko 2,2017-09-09,Edmonton,Alberta,Canada,8449,1828.0,0.0,31.0,16.0,31.0,16.0,0.0,0.0,1.0,0.0,0:10,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
3817,374,Kevin Sataki,833.0,1828.0,833.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC 204: Bisping vs. Henderson,2016-10-08,Manchester,England,United Kingdom,7633,1828.0,0.0,84.0,34.0,83.0,34.0,0.0,0.0,0.0,0.0,0:00,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
3351,334,Frank Collazo,1828.0,1895.0,1828.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:46,UFC 192: Cormier vs Gustafsson,2015-10-03,Houston,Texas,USA,6702,1828.0,1.0,7.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0:00,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
3060,308,Leon Roberts,2244.0,1828.0,1828.0,3,F,Lightweight,M,Decision,Split,3,5:00,UFC Fight Night: Bigfoot vs Mir,2015-02-22,Porto Alegre,Rio Grande do Sul,Brazil,6119,1828.0,0.0,44.0,17.0,38.0,12.0,4.0,3.0,0.0,0.0,1:58,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
2755,280,Yves Lavigne,1828.0,1149.0,1828.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,2:21,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,2014-07-06,Las Vegas,Nevada,USA,5510,1828.0,1.0,25.0,10.0,24.0,9.0,0.0,0.0,0.0,0.0,0:03,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
2534,259,John McCarthy,3499.0,1828.0,3499.0,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,4:40,UFC on FOX: Henderson vs Thomson,2014-01-25,Chicago,Illinois,USA,5067,1828.0,0.0,29.0,13.0,29.0,13.0,0.0,0.0,0.0,0.0,0:00,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
2442,251,Mario Yamasaki,1828.0,3349.0,1828.0,3,F,Lightweight,M,Submission,Straight Armbar From Half Guard,2,2:49,UFC Fight Night: Belfort vs Henderson 2,2013-11-09,Goiania,Goias,Brazil,4884,1828.0,0.0,45.0,38.0,22.0,16.0,1.0,1.0,1.0,0.0,4:04,Adriano,Martins,177.8,155.0,182.88,1982-12-16,28,9,0,0.0
4214,408,Kevin Sataki,1700.0,3121.0,3121.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Guard,2,2:32,UFC Fight Night: Volkov vs. Struve,2017-09-02,Rotterdam,Zuid-Holland,Netherlands,8428,1700.0,0.0,21.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0:00,Bojan,Mihajlovic,180.34,205.0,185.42,1980-03-30,10,6,0,0.0
3947,385,Nic Jones,1700.0,3465.0,3465.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,3,2:05,UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Phoenix,Arizona,USA,7894,1700.0,0.0,65.0,31.0,54.0,22.0,0.0,0.0,0.0,0.0,1:06,Bojan,Mihajlovic,180.34,205.0,185.42,1980-03-30,10,6,0,0.0
3714,364,Herb Dean,1484.0,1700.0,1484.0,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,1:34,UFC on FOX: Holm vs. Shevchenko,2016-07-23,Chicago,Illinois,USA,7427,1700.0,0.0,6.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,0:00,Bojan,Mihajlovic,180.34,205.0,185.42,1980-03-30,10,6,0,0.0
4214,408,Kevin Sataki,1700.0,3121.0,3121.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Guard,2,2:32,UFC Fight Night: Volkov vs. Struve,2017-09-02,Rotterdam,Zuid-Holland,Netherlands,8427,3121.0,0.0,210.0,150.0,125.0,77.0,2.0,2.0,1.0,0.0,5:31,Abdul-Kerim,Edilov,187.96,205.0,187.96,1991-11-25,17,4,0,0.0
4213,408,Neil Hall,2764.0,2537.0,2764.0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,1,4:28,UFC Fight Night: Volkov vs. Struve,2017-09-02,Rotterdam,Zuid-Holland,Netherlands,8425,2537.0,0.0,54.0,22.0,54.0,22.0,6.0,0.0,0.0,0.0,0:00,Andrew,Holbrook,180.34,155.0,177.8,1986-02-06,12,3,0,0.0
